0,2026-07-05 14:39:23.010155," Clinical Operations Resource Manager (Clinical Resourcing) - Hybrid: Raleigh, NC Highly Preferred job in   D.C.  at  Syneos Health/ inVentiv Health Commercial LLC  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/17167956/Clinical-Operations-Resource-Manager-Clinical-Resourcing-Hybrid-Raleigh-Nc-Highly-Preferred-D-C
1,2026-07-05 14:39:23.010155," Analyst, Healthcare Medical Coding - Disputes, Claims & Investigations job in   D.C.  at  Stout  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/16819650/Analyst-Healthcare-Medical-Coding-Disputes-Claims-Investigations-D-C
2,2026-07-05 14:39:23.010155," Business Development Executive, Supply Chain, LE job in   D.C.  at  Gartner  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/10932316/Business-Development-Executive-Supply-Chain-Le-D-C
3,2026-07-05 14:39:23.010155," Strategic Customer Success Account Manager job in  Washington,   D.C.  at  DocuSign  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/17406692/Strategic-Customer-Success-Account-Manager-D-C-Washington
4,2026-07-05 14:39:23.010155," Senior Manager, Regulatory Affairs job in  Washington,   D.C.  at  Getinge  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/17471271/Senior-Manager-Regulatory-Affairs-D-C-Washington
5,2026-07-05 14:39:23.010155, Product Manager job in   D.C.  at  ABB Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16348822/Product-Manager-D-C
