10,2026-04-04 13:51:12.762892," Sr. Software Engineer, Database Infrastructure - Slack job in   D.C.  at  salesforce.com, inc.  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/16271879/Sr-Software-Engineer-Database-Infrastructure-Slack-D-C
11,2026-04-04 13:51:12.762892," Business Development Executive, Supply Chain, LE job in   D.C.  at  Gartner  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/10932316/Business-Development-Executive-Supply-Chain-Le-D-C
12,2026-04-04 13:51:12.762892, Service Contracts Manager job in   D.C.  at  ABB Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16395044/Service-Contracts-Manager-D-C
13,2026-04-04 13:51:12.762892," Cisco Call Manager Engineer, TS/SCI job in   D.C.  at  CDW  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/15187912/Cisco-Call-Manager-Engineer-D-C
14,2026-04-04 13:51:12.762892, Senior Traffic Engineer job in   D.C.  at  Cubic Corporation  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16045289/Senior-Traffic-Engineer-D-C
15,2026-04-04 13:51:12.762892," Director, Data and AI Architect job in   D.C.  at  salesforce.com, inc.  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/16242241/Director-Data-Ai-Architect-D-C
16,2026-04-04 13:51:12.762892, Sales Manager job in   D.C.  at  ENGIE North America Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/15152860/Sales-Manager-D-C
17,2026-04-04 13:51:12.762892," Senior Clinical Trial Manager-  (Sponsor-Dedicated, Remote - US) job in   D.C.  at  Syneos Health/ inVentiv Health Commercial LLC  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/15648040/Site-Monitoring-Lead-Sponsor-Dedicated-Remote-Us-D-C
18,2026-04-04 13:51:12.762892," Specialist Solution Engineer, ITSM job in  Washington,   D.C.  at  salesforce.com, inc.  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/15543985/Agentforce-Net-Zero-Solution-Engineer-D-C-Washington
19,2026-04-04 13:51:12.762892, Senior Manager- Engineering Quality Assurance Quality Control job in   D.C.  at  Covanta  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16263532/Senior-Manager-Engineering-Quality-Assurance-Quality-Control-D-C
20,2026-04-04 13:51:12.762892, Data Center Solutions Architect job in   D.C.  at  Daikin Applied  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16364916/Data-Center-Solutions-Architect-D-C
21,2026-04-04 13:51:12.762892, National Accounts Manager job in   D.C.  at  Daikin Applied  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16364904/National-Accounts-Manager-D-C
22,2026-04-04 13:51:12.762892," Alliances - Partner Account Manager job in  Washington,   D.C.  at  salesforce.com, inc.  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/16233453/Alliances-Partner-Account-Manager-D-C-Washington
23,2026-04-04 13:51:12.762892, Product Manager job in   D.C.  at  ABB Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16348822/Product-Manager-D-C
24,2026-04-04 13:51:12.762892, Services Inside Sales Manager job in   D.C.  at  ABB Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16348760/Services-Inside-Sales-Manager-D-C
25,2026-04-04 13:51:12.762892, Digital Pathology Field Service Engineer job in   D.C.  at  TD SYNNEX  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16331317/Digital-Pathology-Field-Service-Engineer-D-C
26,2026-04-04 13:51:12.762892, Corporate Development and Strategy Manager job in   D.C.  at  BetMGM  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16336750/Corporate-Development-Strategy-Manager-D-C
27,2026-04-04 13:51:12.762892, Business Process Manager job in   D.C.  at  ABB Inc.  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16327212/Business-Process-Manager-D-C
28,2026-04-04 13:51:12.762892, Senior Site Contracts Manager (Sponsor Dedicated /Remote - US Based) job in   D.C.  at  Syneos Health/ inVentiv Health Commercial LLC  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16326876/Senior-Site-Contracts-Manager-Sponsor-Dedicated-Remote-Us-Based-D-C
29,2026-04-04 13:51:12.762892, Site Contracts Manager (Sponsor Dedicated /Remote - US Based) job in   D.C.  at  Syneos Health/ inVentiv Health Commercial LLC  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16326795/Site-Contracts-Manager-Sponsor-Dedicated-Remote-Us-Based-D-C
30,2026-04-04 13:51:12.762892, Clinical Project Manager II - Biomarker Study Management (Sponsor-Dedicated | Remote) job in   D.C.  at  Syneos Health/ inVentiv Health Commercial LLC  | Search Jobs Nearby or Remote Jobs ,https://www.diversityjobs.com/career/16322112/Clinical-Project-Manager-Ii-Biomarker-Study-Management-Sponsor-Dedicated-Remote-D-C
31,2026-04-04 13:51:12.762892," Lead Program Performance Management Analyst job in   D.C.  at  Saab, Inc.  | Search Jobs Nearby or Remote Jobs ",https://www.diversityjobs.com/career/16311557/Lead-Program-Performance-Management-Analyst-D-C
